158792,starbuck,382911,2.0,EastNearbyCrumpton5243
154970,april 28,382911,1.0,EastNearbyCrumpton5243
136389,2016,382911,2.0,EastNearbyCrumpton5243
156363,isakov,382911,2.0,EastNearbyCrumpton5243
156243,don’t,382911,1.0,EastNearbyCrumpton5243
156235,cto,382911,1.0,EastNearbyCrumpton5243
143553,apr 27,382911,1.0,EastNearbyCrumpton5243
156351,rowell,382919,2.0,EastNearbyCrumpton5243
140756,march 11,382919,2.0,EastNearbyCrumpton5243
136389,2016,382919,2.0,EastNearbyCrumpton5243
156363,isakov,382919,2.0,EastNearbyCrumpton5243
156243,don’t,382919,1.0,EastNearbyCrumpton5243
156298,july 8th,382810,1.0,EastNearbyCrumpton5243
141324,july 9th,382810,1.0,EastNearbyCrumpton5243
156296,incontact,382810,5.0,EastNearbyCrumpton5243
155554,ddos,382810,2.0,EastNearbyCrumpton5243
156299,baselining,382810,1.0,EastNearbyCrumpton5243
140075,90 minutes,382810,1.0,EastNearbyCrumpton5243
156300,baseline,382810,1.0,EastNearbyCrumpton5243
156301,ddos attack,382810,1.0,EastNearbyCrumpton5243
151348,rollback,382810,1.0,EastNearbyCrumpton5243
156302,apac,382810,1.0,EastNearbyCrumpton5243
150689,emea,382810,1.0,EastNearbyCrumpton5243
136241,blog,382810,1.0,EastNearbyCrumpton5243
156226,2017,382810,1.0,EastNearbyCrumpton5243
156307,sonus,382817,1.0,EastNearbyCrumpton5243
150147,sbc,382817,1.0,EastNearbyCrumpton5243
156311,may 25th,382817,1.0,EastNearbyCrumpton5243
156314,june 8th,382817,2.0,EastNearbyCrumpton5243
137679,june 9th,382817,1.0,EastNearbyCrumpton5243
156309,broadsoft,382817,1.0,EastNearbyCrumpton5243
156296,incontact,382817,4.0,EastNearbyCrumpton5243
136241,blog,382817,1.0,EastNearbyCrumpton5243
156226,2017,382817,1.0,EastNearbyCrumpton5243
156296,incontact,382823,7.0,EastNearbyCrumpton5243
149538,april 17th,382823,1.0,EastNearbyCrumpton5243
156318,april 18th,382823,1.0,EastNearbyCrumpton5243
149320,backup,382823,1.0,EastNearbyCrumpton5243
151348,rollback,382823,1.0,EastNearbyCrumpton5243
156302,apac,382823,1.0,EastNearbyCrumpton5243
150689,emea,382823,1.0,EastNearbyCrumpton5243
136241,blog,382823,1.0,EastNearbyCrumpton5243
156226,2017,382823,1.0,EastNearbyCrumpton5243
156296,incontact,382833,4.0,EastNearbyCrumpton5243
146687,salesforce,382833,2.0,EastNearbyCrumpton5243
144288,6.1,382833,1.0,EastNearbyCrumpton5243
136241,blog,382833,1.0,EastNearbyCrumpton5243
156226,2017,382833,1.0,EastNearbyCrumpton5243
156296,incontact,382852,3.0,EastNearbyCrumpton5243
142941,voip,382852,3.0,EastNearbyCrumpton5243
136241,blog,382852,1.0,EastNearbyCrumpton5243
136389,2016,382852,1.0,EastNearbyCrumpton5243
156329,844,382866,1.0,EastNearbyCrumpton5243
156330,556,382866,1.0,EastNearbyCrumpton5243
156230,google inc,382866,1.0,EastNearbyCrumpton5243
156231,1600,382866,1.0,EastNearbyCrumpton5243
136824,pkwy,382866,1.0,EastNearbyCrumpton5243
136201,usa,382866,1.0,EastNearbyCrumpton5243
156250,startup,382876,1.0,EastNearbyCrumpton5243
146579,counterintuitive,382876,1.0,EastNearbyCrumpton5243
152423,burnout,382876,1.0,EastNearbyCrumpton5243
150909,workflows,382876,1.0,EastNearbyCrumpton5243
156333,875,382876,1.0,EastNearbyCrumpton5243
156334,5th,382876,1.0,EastNearbyCrumpton5243
139147,san francisco ca,382876,1.0,EastNearbyCrumpton5243
156335,udell,382884,2.0,EastNearbyCrumpton5243
136520,ext,382884,1.0,EastNearbyCrumpton5243
144099,361,382884,1.0,EastNearbyCrumpton5243
142344,february 17,382884,1.0,EastNearbyCrumpton5243
156226,2017,382884,1.0,EastNearbyCrumpton5243
158334,Bryan Starbuck,382891,1.0,EastNearbyCrumpton5243
136276,uploaded,382891,3.0,EastNearbyCrumpton5243
144145,6th ave,382891,4.0,EastNearbyCrumpton5243
156348,st cloud mn,382891,7.0,EastNearbyCrumpton5243
138735,may 23,382891,4.0,EastNearbyCrumpton5243
136389,2016,382891,13.0,EastNearbyCrumpton5243
158792,starbuck,382891,12.0,EastNearbyCrumpton5243
156349,ip v6,382891,2.0,EastNearbyCrumpton5243
156235,cto,382891,6.0,EastNearbyCrumpton5243
140180,sweeney,382891,4.0,EastNearbyCrumpton5243
149376,whitelist,382891,1.0,EastNearbyCrumpton5243
156236,i’m,382891,1.0,EastNearbyCrumpton5243
143187,redmond,382891,1.0,EastNearbyCrumpton5243
145830,isp,382891,1.0,EastNearbyCrumpton5243
137970,may 20,382891,3.0,EastNearbyCrumpton5243
153314,ftp client,382891,1.0,EastNearbyCrumpton5243
150019,ftp,382891,7.0,EastNearbyCrumpton5243
146927,ssl,382891,3.0,EastNearbyCrumpton5243
143784,user id,382891,2.0,EastNearbyCrumpton5243
156351,rowell,382891,8.0,EastNearbyCrumpton5243
138138,may 18,382891,1.0,EastNearbyCrumpton5243
150405,.txt,382891,2.0,EastNearbyCrumpton5243
143317,may 17,382891,5.0,EastNearbyCrumpton5243
141183,ios,382891,1.0,EastNearbyCrumpton5243
153316,sftp,382891,1.0,EastNearbyCrumpton5243
147944,aha,382899,7.0,EastNearbyCrumpton5243
140693,cir,382899,1.0,EastNearbyCrumpton5243
150656,menlo park,382899,1.0,EastNearbyCrumpton5243
156226,2017,382899,1.0,EastNearbyCrumpton5243
142922,feb 21,382902,3.0,EastNearbyCrumpton5243
136352,i'd,382902,1.0,EastNearbyCrumpton5243
136240,let's,382902,1.0,EastNearbyCrumpton5243
139346,sms,382902,3.0,EastNearbyCrumpton5243
156353,alex g,382902,1.0,EastNearbyCrumpton5243
142604,hellosign,382902,2.0,EastNearbyCrumpton5243
156354,bryans,382902,1.0,EastNearbyCrumpton5243
136145,delivered,382902,1.0,EastNearbyCrumpton5243
156355,zendesk,382902,1.0,EastNearbyCrumpton5243
158334,Bryan Starbuck,382906,1.0,EastNearbyCrumpton5243
156242,shrestha,382906,48.0,EastNearbyCrumpton5243
140409,october 21,382906,4.0,EastNearbyCrumpton5243
136389,2016,382906,49.0,EastNearbyCrumpton5243
156356,litton,382906,63.0,EastNearbyCrumpton5243
156357,armond,382906,30.0,EastNearbyCrumpton5243
158792,starbuck,382906,45.0,EastNearbyCrumpton5243
136324,deployed,382906,2.0,EastNearbyCrumpton5243
141935,docs.google.com,382906,1.0,EastNearbyCrumpton5243
156269,json,382906,11.0,EastNearbyCrumpton5243
139747,the..,382906,1.0,EastNearbyCrumpton5243
156364,success & failure,382906,1.0,EastNearbyCrumpton5243
156243,don’t,382906,3.0,EastNearbyCrumpton5243
136114,adding,382906,1.0,EastNearbyCrumpton5243
137811,i.e,382906,2.0,EastNearbyCrumpton5243
151965,runscope,382906,3.0,EastNearbyCrumpton5243
156236,i’m,382906,4.0,EastNearbyCrumpton5243
137202,clicking,382906,9.0,EastNearbyCrumpton5243
146677,....,382906,1.0,EastNearbyCrumpton5243
137901,400,382906,2.0,EastNearbyCrumpton5243
140699,october 19,382906,3.0,EastNearbyCrumpton5243
156365,defaulted,382906,1.0,EastNearbyCrumpton5243
140701,october 18,382906,2.0,EastNearbyCrumpton5243
137271,october 17,382906,3.0,EastNearbyCrumpton5243
136190,eod,382906,1.0,EastNearbyCrumpton5243
141554,ids,382906,3.0,EastNearbyCrumpton5243
136145,delivered,382906,1.0,EastNearbyCrumpton5243
151023,bumped,382906,1.0,EastNearbyCrumpton5243
136435,asap,382906,1.0,EastNearbyCrumpton5243
144694,october 12,382906,3.0,EastNearbyCrumpton5243
141905,930,382906,1.0,EastNearbyCrumpton5243
156366,1030,382906,1.0,EastNearbyCrumpton5243
156367,1130 am,382906,1.0,EastNearbyCrumpton5243
136769,425,382906,1.0,EastNearbyCrumpton5243
156368,442,382906,1.0,EastNearbyCrumpton5243
156369,dialin,382906,1.0,EastNearbyCrumpton5243
141531,october 11,382906,3.0,EastNearbyCrumpton5243
149117,worded,382906,1.0,EastNearbyCrumpton5243
144720,october 05,382906,2.0,EastNearbyCrumpton5243
136621,discussed,382906,1.0,EastNearbyCrumpton5243
156358,october 03,382906,1.0,EastNearbyCrumpton5243
156359,tcpa,382906,1.0,EastNearbyCrumpton5243
136181,having,382906,1.0,EastNearbyCrumpton5243
156361,400 error,382906,1.0,EastNearbyCrumpton5243
156362,birthdate,382906,1.0,EastNearbyCrumpton5243
142871,september 30,382906,2.0,EastNearbyCrumpton5243
143302,september 29,382906,1.0,EastNearbyCrumpton5243
158334,Bryan Starbuck,382916,1.0,EastNearbyCrumpton5243
156352,paulus,382916,8.0,EastNearbyCrumpton5243
143401,march 13,382916,4.0,EastNearbyCrumpton5243
136389,2016,382916,14.0,EastNearbyCrumpton5243
156363,isakov,382916,10.0,EastNearbyCrumpton5243
156351,rowell,382916,8.0,EastNearbyCrumpton5243
158792,starbuck,382916,7.0,EastNearbyCrumpton5243
136716,btw,382916,2.0,EastNearbyCrumpton5243
156236,i’m,382916,3.0,EastNearbyCrumpton5243
141645,shit,382916,1.0,EastNearbyCrumpton5243
146566,argh,382916,1.0,EastNearbyCrumpton5243
156378,brb,382916,1.0,EastNearbyCrumpton5243
136352,i'd,382916,3.0,EastNearbyCrumpton5243
140533,mar 13,382916,3.0,EastNearbyCrumpton5243
136181,having,382916,2.0,EastNearbyCrumpton5243
156379,skype for business,382916,1.0,EastNearbyCrumpton5243
156380,what’s going on,382916,1.0,EastNearbyCrumpton5243
136562,hacked,382916,1.0,EastNearbyCrumpton5243
156381,cutoff,382916,1.0,EastNearbyCrumpton5243
136434,march 12,382916,3.0,EastNearbyCrumpton5243
156382,3300,382916,1.0,EastNearbyCrumpton5243
138811,10k,382916,1.0,EastNearbyCrumpton5243
156383,a&a,382916,1.0,EastNearbyCrumpton5243
156243,don’t,382916,4.0,EastNearbyCrumpton5243
148144,scripting,382916,1.0,EastNearbyCrumpton5243
156384,vizio,382916,1.0,EastNearbyCrumpton5243
136432,mar 12,382916,1.0,EastNearbyCrumpton5243
156370,c a,382916,1.0,EastNearbyCrumpton5243
139423,b c,382916,1.0,EastNearbyCrumpton5243
140756,march 11,382916,3.0,EastNearbyCrumpton5243
158262,database,382916,3.0,EastNearbyCrumpton5243
156296,incontact,382916,2.0,EastNearbyCrumpton5243
141503,experimenting,382916,1.0,EastNearbyCrumpton5243
156372,1088,382916,1.0,EastNearbyCrumpton5243
156373,b and,382916,1.0,EastNearbyCrumpton5243
148722,110,382916,1.0,EastNearbyCrumpton5243
150611,crappy,382916,1.0,EastNearbyCrumpton5243
141181,functionality,382916,1.0,EastNearbyCrumpton5243
137070,100,382916,1.0,EastNearbyCrumpton5243
139511,standup,382916,1.0,EastNearbyCrumpton5243
147757,extracting,382916,1.0,EastNearbyCrumpton5243
158334,Bryan Starbuck,382945,1.0,EastNearbyCrumpton5243
137143,9am,382945,2.0,EastNearbyCrumpton5243
156399,dougherty,382945,4.0,EastNearbyCrumpton5243
136173,skype,382945,1.0,EastNearbyCrumpton5243
156352,paulus,382945,3.0,EastNearbyCrumpton5243
139898,september 21,382945,2.0,EastNearbyCrumpton5243
136389,2016,382945,4.0,EastNearbyCrumpton5243
158792,starbuck,382945,3.0,EastNearbyCrumpton5243
136591,he's,382945,1.0,EastNearbyCrumpton5243
136352,i'd,382945,1.0,EastNearbyCrumpton5243
152548,sep 21,382945,1.0,EastNearbyCrumpton5243
146306,september 20,382945,1.0,EastNearbyCrumpton5243
156339,march 20th,382952,1.0,EastNearbyCrumpton5243
156226,2017,382952,1.0,EastNearbyCrumpton5243
136506,networking,382952,1.0,EastNearbyCrumpton5243
140499,139,382952,1.0,EastNearbyCrumpton5243
156401,el segundo,382952,1.0,EastNearbyCrumpton5243
136354,unsubscribe,382952,2.0,EastNearbyCrumpton5243
141319,july 6th,382811,1.0,EastNearbyCrumpton5243
156304,july 7th,382811,1.0,EastNearbyCrumpton5243
156296,incontact,382811,5.0,EastNearbyCrumpton5243
136326,microsoft,382811,1.0,EastNearbyCrumpton5243
156305,ftp servers,382811,1.0,EastNearbyCrumpton5243
138571,15 minutes,382811,1.0,EastNearbyCrumpton5243
150019,ftp,382811,1.0,EastNearbyCrumpton5243
138635,30 minutes,382811,1.0,EastNearbyCrumpton5243
151348,rollback,382811,1.0,EastNearbyCrumpton5243
136241,blog,382811,1.0,EastNearbyCrumpton5243
156226,2017,382811,1.0,EastNearbyCrumpton5243
156313,june 24th,382819,1.0,EastNearbyCrumpton5243
140221,june 25th,382819,1.0,EastNearbyCrumpton5243
156296,incontact,382819,5.0,EastNearbyCrumpton5243
155554,ddos,382819,2.0,EastNearbyCrumpton5243
156299,baselining,382819,1.0,EastNearbyCrumpton5243
156308,the la,382819,1.0,EastNearbyCrumpton5243
140075,90 minutes,382819,1.0,EastNearbyCrumpton5243
156300,baseline,382819,1.0,EastNearbyCrumpton5243
156301,ddos attack,382819,1.0,EastNearbyCrumpton5243
151348,rollback,382819,1.0,EastNearbyCrumpton5243
156302,apac,382819,1.0,EastNearbyCrumpton5243
150689,emea,382819,1.0,EastNearbyCrumpton5243
136241,blog,382819,1.0,EastNearbyCrumpton5243
156226,2017,382819,1.0,EastNearbyCrumpton5243
156321,may 22nd,382826,1.0,EastNearbyCrumpton5243
156322,may 23rd,382826,1.0,EastNearbyCrumpton5243
156296,incontact,382826,5.0,EastNearbyCrumpton5243
149320,backup,382826,1.0,EastNearbyCrumpton5243
151348,rollback,382826,1.0,EastNearbyCrumpton5243
156302,apac,382826,1.0,EastNearbyCrumpton5243
150689,emea,382826,1.0,EastNearbyCrumpton5243
136241,blog,382826,1.0,EastNearbyCrumpton5243
156226,2017,382826,1.0,EastNearbyCrumpton5243
137145,april 6th,382836,1.0,EastNearbyCrumpton5243
149525,april 7th,382836,1.0,EastNearbyCrumpton5243
156296,incontact,382836,5.0,EastNearbyCrumpton5243
156310,failover,382836,3.0,EastNearbyCrumpton5243
140817,performed,382836,1.0,EastNearbyCrumpton5243
156323,dda,382836,1.0,EastNearbyCrumpton5243
143461,downloaded,382836,2.0,EastNearbyCrumpton5243
136241,blog,382836,1.0,EastNearbyCrumpton5243
156226,2017,382836,1.0,EastNearbyCrumpton5243
156296,incontact,382853,3.0,EastNearbyCrumpton5243
142941,voip,382853,3.0,EastNearbyCrumpton5243
136241,blog,382853,1.0,EastNearbyCrumpton5243
136389,2016,382853,1.0,EastNearbyCrumpton5243
156329,844,382877,1.0,EastNearbyCrumpton5243
156330,556,382877,1.0,EastNearbyCrumpton5243
156230,google inc,382877,1.0,EastNearbyCrumpton5243
156231,1600,382877,1.0,EastNearbyCrumpton5243
136824,pkwy,382877,1.0,EastNearbyCrumpton5243
136201,usa,382877,1.0,EastNearbyCrumpton5243
158334,Bryan Starbuck,382892,1.0,EastNearbyCrumpton5243
156339,march 20th,382892,1.0,EastNearbyCrumpton5243
140923,march 21st,382892,1.0,EastNearbyCrumpton5243
156340,march 22nd,382892,1.0,EastNearbyCrumpton5243
156338,march 23rd,382892,1.0,EastNearbyCrumpton5243
158792,starbuck,382892,7.0,EastNearbyCrumpton5243
140656,march 16,382892,1.0,EastNearbyCrumpton5243
156226,2017,382892,7.0,EastNearbyCrumpton5243
153716,bansal,382892,6.0,EastNearbyCrumpton5243
156235,cto,382892,5.0,EastNearbyCrumpton5243
137835,mar 16,382892,1.0,EastNearbyCrumpton5243
138915,march 15,382892,2.0,EastNearbyCrumpton5243
156236,i’m,382892,2.0,EastNearbyCrumpton5243
137553,april 1st,382892,1.0,EastNearbyCrumpton5243
138988,april 10th,382892,1.0,EastNearbyCrumpton5243
140690,mar 15,382892,3.0,EastNearbyCrumpton5243
137124,4th,382892,1.0,EastNearbyCrumpton5243
156334,5th,382892,1.0,EastNearbyCrumpton5243
136685,175,382892,1.0,EastNearbyCrumpton5243
156341,armonk,382892,1.0,EastNearbyCrumpton5243
142052,914,382892,2.0,EastNearbyCrumpton5243
156342,828,382892,2.0,EastNearbyCrumpton5243
156343,8400,382892,1.0,EastNearbyCrumpton5243
156344,7400,382892,1.0,EastNearbyCrumpton5243
156345,justin mcdonald,382892,3.0,EastNearbyCrumpton5243
158780,firewall,382892,1.0,EastNearbyCrumpton5243
156328,etan,382900,1.0,EastNearbyCrumpton5243
136566,shapiro,382900,1.0,EastNearbyCrumpton5243
147944,aha,382900,7.0,EastNearbyCrumpton5243
140693,cir,382900,1.0,EastNearbyCrumpton5243
150656,menlo park,382900,1.0,EastNearbyCrumpton5243
156226,2017,382900,1.0,EastNearbyCrumpton5243
158334,Bryan Starbuck,382904,1.0,EastNearbyCrumpton5243
136389,2016,382904,12.0,EastNearbyCrumpton5243
156242,shrestha,382904,15.0,EastNearbyCrumpton5243
156356,litton,382904,15.0,EastNearbyCrumpton5243
156357,armond,382904,10.0,EastNearbyCrumpton5243
158792,starbuck,382904,8.0,EastNearbyCrumpton5243
144720,october 05,382904,2.0,EastNearbyCrumpton5243
136621,discussed,382904,1.0,EastNearbyCrumpton5243
156358,october 03,382904,1.0,EastNearbyCrumpton5243
156269,json,382904,7.0,EastNearbyCrumpton5243
156359,tcpa,382904,1.0,EastNearbyCrumpton5243
156236,i’m,382904,2.0,EastNearbyCrumpton5243
136181,having,382904,1.0,EastNearbyCrumpton5243
156361,400 error,382904,1.0,EastNearbyCrumpton5243
156362,birthdate,382904,1.0,EastNearbyCrumpton5243
137202,clicking,382904,3.0,EastNearbyCrumpton5243
142871,september 30,382904,2.0,EastNearbyCrumpton5243
143302,september 29,382904,1.0,EastNearbyCrumpton5243
137901,400,382904,1.0,EastNearbyCrumpton5243
158334,Bryan Starbuck,382917,1.0,EastNearbyCrumpton5243
156236,i’m,382917,2.0,EastNearbyCrumpton5243
136181,having,382917,2.0,EastNearbyCrumpton5243
156379,skype for business,382917,1.0,EastNearbyCrumpton5243
156380,what’s going on,382917,1.0,EastNearbyCrumpton5243
136562,hacked,382917,1.0,EastNearbyCrumpton5243
156381,cutoff,382917,1.0,EastNearbyCrumpton5243
156352,paulus,382917,6.0,EastNearbyCrumpton5243
143401,march 13,382917,1.0,EastNearbyCrumpton5243
136389,2016,382917,10.0,EastNearbyCrumpton5243
156351,rowell,382917,6.0,EastNearbyCrumpton5243
158792,starbuck,382917,4.0,EastNearbyCrumpton5243
156363,isakov,382917,7.0,EastNearbyCrumpton5243
140533,mar 13,382917,2.0,EastNearbyCrumpton5243
136434,march 12,382917,3.0,EastNearbyCrumpton5243
136352,i'd,382917,2.0,EastNearbyCrumpton5243
156382,3300,382917,1.0,EastNearbyCrumpton5243
138811,10k,382917,1.0,EastNearbyCrumpton5243
156383,a&a,382917,1.0,EastNearbyCrumpton5243
156243,don’t,382917,4.0,EastNearbyCrumpton5243
148144,scripting,382917,1.0,EastNearbyCrumpton5243
156384,vizio,382917,1.0,EastNearbyCrumpton5243
136432,mar 12,382917,1.0,EastNearbyCrumpton5243
156370,c a,382917,1.0,EastNearbyCrumpton5243
139423,b c,382917,1.0,EastNearbyCrumpton5243
140756,march 11,382917,3.0,EastNearbyCrumpton5243
158262,database,382917,3.0,EastNearbyCrumpton5243
156296,incontact,382917,2.0,EastNearbyCrumpton5243
141503,experimenting,382917,1.0,EastNearbyCrumpton5243
156372,1088,382917,1.0,EastNearbyCrumpton5243
156373,b and,382917,1.0,EastNearbyCrumpton5243
148722,110,382917,1.0,EastNearbyCrumpton5243
150611,crappy,382917,1.0,EastNearbyCrumpton5243
141181,functionality,382917,1.0,EastNearbyCrumpton5243
137070,100,382917,1.0,EastNearbyCrumpton5243
